cap_mw,mw_bought,mw_bought_per_pbat,feasible,revenue_eur,loss_frac,loss_eur_mw_y,peak_grid_mw,zone,duration_h,profile,peak_per_pbat,ceiling_eur,hours
5.75,-0.75,-0.75,True,117823.0948336896,0.0496374633632531,6170.810052694103,5.75,FR,4.0,flat,5.0,123976.99855747222,8736
5.5,-0.5,-0.5,True,104297.55393122123,0.1587346431614743,19733.50903456485,5.5,FR,4.0,flat,5.0,123976.99855747222,8736
5.25,-0.25,-0.25,True,72448.70939462086,0.4156278161465919,51669.85039681523,5.25,FR,4.0,flat,5.0,123976.99855747222,8736
5.0,0.0,0.0,True,0.0,1.0,124317.59470735538,5.0,FR,4.0,flat,5.0,123976.99855747222,8736
4.9,0.0999999999999996,0.0999999999999996,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.8,0.2000000000000001,0.2000000000000001,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.7,0.2999999999999998,0.2999999999999998,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.6,0.4000000000000003,0.4000000000000003,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.5,0.5,0.5,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.4,0.5999999999999996,0.5999999999999996,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.3,0.7000000000000002,0.7000000000000002,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.2,0.7999999999999998,0.7999999999999998,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.1,0.9000000000000004,0.9000000000000004,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
4.0,1.0,1.0,False,,,,,FR,4.0,flat,5.0,123976.99855747222,8736
5.9999881075537305,-1.0,-1.0,True,123976.99855747222,0.0,0.0,5.997866224302645,FR,4.0,cooling,5.0,123976.99855747222,8736
5.7499881075537305,-0.75,-0.75,True,123622.58422009514,0.0028587104180682,355.38800313910343,5.7499881075537305,FR,4.0,cooling,5.0,123976.99855747222,8736
5.4999881075537305,-0.5,-0.5,True,121543.38192486911,0.0196295817846803,2440.3023925827733,5.4999881075537305,FR,4.0,cooling,5.0,123976.99855747222,8736
5.2499881075537305,-0.25,-0.25,True,114652.0709922096,0.0752149807929076,9350.54549813421,5.249988107553731,FR,4.0,cooling,5.0,123976.99855747222,8736
4.9999881075537305,0.0,0.0,True,98054.39751923442,0.2090920198089875,25993.81697515604,4.9999881075537305,FR,4.0,cooling,5.0,123976.99855747222,8736
4.899988107553731,0.0999999999999996,0.0999999999999996,True,87574.92279832184,0.2936195922042378,36502.081461785405,4.899988107553731,FR,4.0,cooling,5.0,123976.99855747222,8736
4.79998810755373,0.2000000000000001,0.2000000000000001,True,74493.53918652191,0.399134193815889,49619.402940650725,4.79998810755373,FR,4.0,cooling,5.0,123976.99855747222,8736
4.699988107553731,0.2999999999999998,0.2999999999999998,True,58705.69903859398,0.526479107240367,65450.61627579824,4.699988107553731,FR,4.0,cooling,5.0,123976.99855747222,8736
4.59998810755373,0.4000000000000003,0.4000000000000003,True,39409.82462256051,0.6821198683537153,84799.5013358318,4.59998810755373,FR,4.0,cooling,5.0,123976.99855747222,8736
4.4999881075537305,0.5,0.5,False,,,,,FR,4.0,cooling,5.0,123976.99855747222,8736
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,FR,4.0,cooling,5.0,123976.99855747222,8736
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,FR,4.0,cooling,5.0,123976.99855747222,8736
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,FR,4.0,cooling,5.0,123976.99855747222,8736
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,FR,4.0,cooling,5.0,123976.99855747222,8736
3.9999881075537305,1.0,1.0,False,,,,,FR,4.0,cooling,5.0,123976.99855747222,8736
6.0,-1.0,-1.0,True,79173.31872956673,0.0,0.0,6.0,BE,2.0,flat,5.0,79173.31872956673,8736
5.75,-0.75,-0.75,True,77697.94284589733,0.0186347611460985,1479.4291141190445,5.75,BE,2.0,flat,5.0,79173.31872956673,8736
5.5,-0.5,-0.5,True,74187.94361132715,0.062967868446543,4999.071203729248,5.5,BE,2.0,flat,5.0,79173.31872956673,8736
5.25,-0.25,-0.25,True,61371.43521378412,0.2248470040341332,17850.78978917762,5.25,BE,2.0,flat,5.0,79173.31872956673,8736
5.0,0.0,0.0,True,0.0,1.0,79390.82784695565,5.0,BE,2.0,flat,5.0,79173.31872956673,8736
4.9,0.0999999999999996,0.0999999999999996,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.8,0.2000000000000001,0.2000000000000001,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.7,0.2999999999999998,0.2999999999999998,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.6,0.4000000000000003,0.4000000000000003,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.5,0.5,0.5,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.4,0.5999999999999996,0.5999999999999996,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.3,0.7000000000000002,0.7000000000000002,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.2,0.7999999999999998,0.7999999999999998,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.1,0.9000000000000004,0.9000000000000004,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
4.0,1.0,1.0,False,,,,,BE,2.0,flat,5.0,79173.31872956673,8736
5.9999881075537305,-1.0,-1.0,True,79173.31872956673,0.0,0.0,5.9999881075537305,BE,2.0,cooling,5.0,79173.31872956673,8736
5.7499881075537305,-0.75,-0.75,True,79036.10682906304,0.0017330573317555,137.58885627430934,5.7499881075537305,BE,2.0,cooling,5.0,79173.31872956673,8736
5.4999881075537305,-0.5,-0.5,True,78419.72821693742,0.0095182382742265,755.6608162354318,5.4999881075537305,BE,2.0,cooling,5.0,79173.31872956673,8736
5.2499881075537305,-0.25,-0.25,True,76573.85013569896,0.0328326339678498,2606.6099911036727,5.2499881075537305,BE,2.0,cooling,5.0,79173.31872956673,8736
4.9999881075537305,0.0,0.0,True,69696.9347063673,0.1196916357083378,9502.418045241182,4.9999881075537305,BE,2.0,cooling,5.0,79173.31872956673,8736
4.899988107553731,0.0999999999999996,0.0999999999999996,True,62215.58090439151,0.2141850069857243,17004.32501700263,4.899988107553731,BE,2.0,cooling,5.0,79173.31872956673,8736
4.79998810755373,0.2000000000000001,0.2000000000000001,True,50529.55504428414,0.3617855629258316,28722.45534375864,4.79998810755373,BE,2.0,cooling,5.0,79173.31872956673,8736
4.699988107553731,0.2999999999999998,0.2999999999999998,True,34827.416971610226,0.5601116950702716,44467.73115839045,4.699988107553731,BE,2.0,cooling,5.0,79173.31872956673,8736
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,BE,2.0,cooling,5.0,79173.31872956673,8736
4.4999881075537305,0.5,0.5,False,,,,,BE,2.0,cooling,5.0,79173.31872956673,8736
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,BE,2.0,cooling,5.0,79173.31872956673,8736
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,BE,2.0,cooling,5.0,79173.31872956673,8736
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,BE,2.0,cooling,5.0,79173.31872956673,8736
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,BE,2.0,cooling,5.0,79173.31872956673,8736
3.9999881075537305,1.0,1.0,False,,,,,BE,2.0,cooling,5.0,79173.31872956673,8736
6.0,-1.0,-1.0,True,130459.56032407354,0.0,0.0,6.0,BE,4.0,flat,5.0,130459.56032407354,8736
5.75,-0.75,-0.75,True,123780.28491255733,0.0511980524457102,6697.62506924017,5.75,BE,4.0,flat,5.0,130459.56032407354,8736
5.5,-0.5,-0.5,True,107908.00792284864,0.1728623977055018,22613.507215513982,5.5,BE,4.0,flat,5.0,130459.56032407354,8736
5.25,-0.25,-0.25,True,74554.89344436277,0.4285210431557368,56058.2511293803,5.25,BE,4.0,flat,5.0,130459.56032407354,8736
5.0,0.0,0.0,True,0.0,1.0,130817.96570957924,5.0,BE,4.0,flat,5.0,130459.56032407354,8736
4.9,0.0999999999999996,0.0999999999999996,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.8,0.2000000000000001,0.2000000000000001,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.7,0.2999999999999998,0.2999999999999998,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.6,0.4000000000000003,0.4000000000000003,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.5,0.5,0.5,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.4,0.5999999999999996,0.5999999999999996,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.3,0.7000000000000002,0.7000000000000002,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.2,0.7999999999999998,0.7999999999999998,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.1,0.9000000000000004,0.9000000000000004,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
4.0,1.0,1.0,False,,,,,BE,4.0,flat,5.0,130459.56032407354,8736
5.9999881075537305,-1.0,-1.0,True,130459.56032407354,0.0,0.0,5.9999881075537305,BE,4.0,cooling,5.0,130459.56032407354,8736
5.7499881075537305,-0.75,-0.75,True,129907.54393797452,0.0042313218343505,553.5329146322679,5.7499881075537305,BE,4.0,cooling,5.0,130459.56032407354,8736
5.4999881075537305,-0.5,-0.5,True,126918.10583385132,0.0271459943711669,3551.183760799745,5.4999881075537305,BE,4.0,cooling,5.0,130459.56032407354,8736
5.2499881075537305,-0.25,-0.25,True,118263.33059129603,0.093486668991379,12229.735858417,5.249988107553731,BE,4.0,cooling,5.0,130459.56032407354,8736
4.9999881075537305,0.0,0.0,True,99012.04033066765,0.2410518624720745,31533.91427910206,4.9999881075537305,BE,4.0,cooling,5.0,130459.56032407354,8736
4.899988107553731,0.0999999999999996,0.0999999999999996,True,87539.63803131218,0.3289902417741124,43037.83416719202,4.899988107553731,BE,4.0,cooling,5.0,130459.56032407354,8736
4.79998810755373,0.2000000000000001,0.2000000000000001,True,73546.86457826244,0.436247796669211,57069.04930555234,4.79998810755373,BE,4.0,cooling,5.0,130459.56032407354,8736
4.699988107553731,0.2999999999999998,0.2999999999999998,True,56859.909475436565,0.5641568212081098,73801.84769162773,4.699988107553731,BE,4.0,cooling,5.0,130459.56032407354,8736
4.59998810755373,0.4000000000000003,0.4000000000000003,True,36384.47515016446,0.7211053367052436,94333.53321010114,4.59998810755373,BE,4.0,cooling,5.0,130459.56032407354,8736
4.4999881075537305,0.5,0.5,False,,,,,BE,4.0,cooling,5.0,130459.56032407354,8736
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,BE,4.0,cooling,5.0,130459.56032407354,8736
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,BE,4.0,cooling,5.0,130459.56032407354,8736
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,BE,4.0,cooling,5.0,130459.56032407354,8736
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,BE,4.0,cooling,5.0,130459.56032407354,8736
3.9999881075537305,1.0,1.0,False,,,,,BE,4.0,cooling,5.0,130459.56032407354,8736
6.0,-1.0,-1.0,True,87325.00068349452,0.0,0.0,6.0,NL,2.0,flat,5.0,87325.00068349452,8760
5.75,-0.75,-0.75,True,85895.32042349839,0.016371946736971,1429.6802599961377,5.75,NL,2.0,flat,5.0,87325.00068349452,8760
5.5,-0.5,-0.5,True,82243.7183348325,0.0581881741642223,5081.282348662018,5.5,NL,2.0,flat,5.0,87325.00068349452,8760
5.25,-0.25,-0.25,True,68404.20857580744,0.2166709643240042,18920.792107687084,5.25,NL,2.0,flat,5.0,87325.00068349452,8760
5.0,0.0,0.0,True,0.0,1.0,87325.00068349452,5.0,NL,2.0,flat,5.0,87325.00068349452,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.5,0.5,0.5,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
4.0,1.0,1.0,False,,,,,NL,2.0,flat,5.0,87325.00068349452,8760
5.9999881075537305,-1.0,-1.0,True,87325.00068349452,0.0,0.0,5.9894790783866405,NL,2.0,cooling,5.0,87325.00068349452,8760
5.7499881075537305,-0.75,-0.75,True,87189.45809073577,0.0015521625158643,135.54259275874938,5.7499881075537305,NL,2.0,cooling,5.0,87325.00068349452,8760
5.4999881075537305,-0.5,-0.5,True,86558.4849920563,0.0087777347316196,766.5156914382242,5.4999881075537305,NL,2.0,cooling,5.0,87325.00068349452,8760
5.2499881075537305,-0.25,-0.25,True,84563.21809620017,0.0316264822866054,2761.7825872943504,5.2499881075537305,NL,2.0,cooling,5.0,87325.00068349452,8760
4.9999881075537305,0.0,0.0,True,76998.13705781064,0.1182578132820534,10326.86362568388,4.9999881075537305,NL,2.0,cooling,5.0,87325.00068349452,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,68894.17664713749,0.2110601075533765,18430.824036357037,4.899988107553732,NL,2.0,cooling,5.0,87325.00068349452,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,56368.66174310072,0.3544957194170961,30956.338940393805,4.79998810755373,NL,2.0,cooling,5.0,87325.00068349452,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,39570.2279133906,0.5468625524915702,47754.772770103926,4.699988107553731,NL,2.0,cooling,5.0,87325.00068349452,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,NL,2.0,cooling,5.0,87325.00068349452,8760
4.4999881075537305,0.5,0.5,False,,,,,NL,2.0,cooling,5.0,87325.00068349452,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,NL,2.0,cooling,5.0,87325.00068349452,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,NL,2.0,cooling,5.0,87325.00068349452,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,NL,2.0,cooling,5.0,87325.00068349452,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,NL,2.0,cooling,5.0,87325.00068349452,8760
3.9999881075537305,1.0,1.0,False,,,,,NL,2.0,cooling,5.0,87325.00068349452,8760
6.0,-1.0,-1.0,True,143420.95972104583,0.0,0.0,6.0,NL,4.0,flat,5.0,143420.95972104583,8760
5.75,-0.75,-0.75,True,136143.28210909307,0.0507434731025916,7277.677611952764,5.750000000000001,NL,4.0,flat,5.0,143420.95972104583,8760
5.5,-0.5,-0.5,True,118891.28814804032,0.1710326832334394,24529.671573005515,5.5,NL,4.0,flat,5.0,143420.95972104583,8760
5.25,-0.25,-0.25,True,82234.22037733713,0.42662341308214,61186.7393437087,5.25,NL,4.0,flat,5.0,143420.95972104583,8760
5.0,0.0,0.0,True,0.0,1.0,143420.95972104583,5.0,NL,4.0,flat,5.0,143420.95972104583,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.5,0.5,0.5,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
4.0,1.0,1.0,False,,,,,NL,4.0,flat,5.0,143420.95972104583,8760
5.9999881075537305,-1.0,-1.0,True,143420.95972104583,0.0,0.0,5.999120709384022,NL,4.0,cooling,5.0,143420.95972104583,8760
5.7499881075537305,-0.75,-0.75,True,142798.19861818844,0.0043421903191044,622.7611028573883,5.7499881075537305,NL,4.0,cooling,5.0,143420.95972104583,8760
5.4999881075537305,-0.5,-0.5,True,139447.50327823075,0.0277048518608679,3973.456442815077,5.4999881075537305,NL,4.0,cooling,5.0,143420.95972104583,8760
5.2499881075537305,-0.25,-0.25,True,129789.10261346425,0.0950478725989255,13631.8571075816,5.2499881075537305,NL,4.0,cooling,5.0,143420.95972104583,8760
4.9999881075537305,0.0,0.0,True,108462.867370112,0.2437446550276013,34958.09235093382,4.9999881075537305,NL,4.0,cooling,5.0,143420.95972104583,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,95935.84585385762,0.3310890818158439,47485.11386718821,4.899988107553731,NL,4.0,cooling,5.0,143420.95972104583,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,80841.49679850767,0.4363341525831049,62579.462922538165,4.79998810755373,NL,4.0,cooling,5.0,143420.95972104583,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,63124.57205778871,0.5598650840116661,80296.38766325712,4.699988107553731,NL,4.0,cooling,5.0,143420.95972104583,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,True,41402.97948929678,0.7113184881078352,102017.98023174904,4.599988107553731,NL,4.0,cooling,5.0,143420.95972104583,8760
4.4999881075537305,0.5,0.5,False,,,,,NL,4.0,cooling,5.0,143420.95972104583,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,NL,4.0,cooling,5.0,143420.95972104583,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,NL,4.0,cooling,5.0,143420.95972104583,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,NL,4.0,cooling,5.0,143420.95972104583,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,NL,4.0,cooling,5.0,143420.95972104583,8760
3.9999881075537305,1.0,1.0,False,,,,,NL,4.0,cooling,5.0,143420.95972104583,8760
6.0,-1.0,-1.0,True,83922.97792891337,0.0,0.0,6.0,AT,2.0,flat,5.0,83922.97792891337,8760
5.75,-0.75,-0.75,True,82348.94229421174,0.0187557171295198,1574.035634701635,5.75,AT,2.0,flat,5.0,83922.97792891337,8760
5.5,-0.5,-0.5,True,78344.61497449443,0.0664700311176288,5578.362954418946,5.5,AT,2.0,flat,5.0,83922.97792891337,8760
5.25,-0.25,-0.25,True,64096.32595756166,0.2362481940064829,19826.651971351712,5.25,AT,2.0,flat,5.0,83922.97792891337,8760
5.0,0.0,0.0,True,0.0,1.0,83922.97792891337,5.0,AT,2.0,flat,5.0,83922.97792891337,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.5,0.5,0.5,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
4.0,1.0,1.0,False,,,,,AT,2.0,flat,5.0,83922.97792891337,8760
5.9999881075537305,-1.0,-1.0,True,83922.97792891337,0.0,0.0,5.991100249892122,AT,2.0,cooling,5.0,83922.97792891337,8760
5.7499881075537305,-0.75,-0.75,True,83824.73227512151,0.0011706645333185,98.24565379186242,5.7499881075537305,AT,2.0,cooling,5.0,83922.97792891337,8760
5.4999881075537305,-0.5,-0.5,True,83270.8207618353,0.0077709011664299,652.1571670780686,5.4999881075537305,AT,2.0,cooling,5.0,83922.97792891337,8760
5.2499881075537305,-0.25,-0.25,True,81483.46221292546,0.029068507531445,2439.5157159879163,5.2499881075537305,AT,2.0,cooling,5.0,83922.97792891337,8760
4.9999881075537305,0.0,0.0,True,75073.9717279645,0.1054419947829352,8849.006200948876,4.999988107553731,AT,2.0,cooling,5.0,83922.97792891337,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,67713.36480346868,0.1931486885412358,16209.613125444695,4.899988107553732,AT,2.0,cooling,5.0,83922.97792891337,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,56302.66443131241,0.3291150311777143,27620.31349760096,4.79998810755373,AT,2.0,cooling,5.0,83922.97792891337,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,40837.79387579751,0.5133895998019874,43085.18405311586,4.699988107553731,AT,2.0,cooling,5.0,83922.97792891337,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,AT,2.0,cooling,5.0,83922.97792891337,8760
4.4999881075537305,0.5,0.5,False,,,,,AT,2.0,cooling,5.0,83922.97792891337,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,AT,2.0,cooling,5.0,83922.97792891337,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,AT,2.0,cooling,5.0,83922.97792891337,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,AT,2.0,cooling,5.0,83922.97792891337,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,AT,2.0,cooling,5.0,83922.97792891337,8760
3.9999881075537305,1.0,1.0,False,,,,,AT,2.0,cooling,5.0,83922.97792891337,8760
6.0,-1.0,-1.0,True,137965.08040923628,0.0,0.0,6.0,AT,4.0,flat,5.0,137965.08040923628,8760
5.75,-0.75,-0.75,True,130348.68967093447,0.0552052063878035,7616.390738301809,5.75,AT,4.0,flat,5.0,137965.08040923628,8760
5.5,-0.5,-0.5,True,112434.12394225804,0.1850537570176997,25530.956466978227,5.5,AT,4.0,flat,5.0,137965.08040923628,8760
5.25,-0.25,-0.25,True,75472.92585394799,0.4529563159744635,62492.15455528829,5.25,AT,4.0,flat,5.0,137965.08040923628,8760
5.0,0.0,0.0,True,0.0,1.0,137965.08040923628,5.0,AT,4.0,flat,5.0,137965.08040923628,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
4.5,0.5,0.5,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,AT,4.0,flat,5.0,137965.08040923628,8760
